B2,B3,B4,B5,B6,B7
0.0442,0.0669,0.0634,0.2854,0.1426,0.0731
0.0447,0.0686,0.0723,0.2744,0.1362,0.0727
0.0833,0.1072,0.1064,0.2402,0.10945,0.0855
0.0806,0.10425,0.09785,0.26945,0.13465,0.07315
0.0292,0.0535,0.0505,0.2349,0.12,0.0699
0.03725,0.06095,0.0572,0.2749,0.1247,0.0672
0.02275,0.0453,0.03525,0.22465,0.10205,0.05625
0.02655,0.04965,0.04105,0.2513,0.12505,0.0656
0.0192,0.0403,0.0265,0.2015,0.0958,0.0457
0.01885,0.03915,0.02645,0.21875,0.0984,0.04795
0.02075,0.0417,0.0288,0.2334,0.09625,0.0517
0.0248,0.0506,0.0398,0.2838,0.134,0.0658
0.0203,0.0447,0.027,0.2708,0.1047,0.0509
0.0184,0.0439,0.0404,0.2894,0.1182,0.0567
0.0279,0.0505,0.0519,0.2819,0.1234,0.062
0.032,0.051,0.0524,0.2446,0.13075,0.07685
0.0205,0.0394,0.028,0.1604,0.0444,0.0432
0.0416,0.0737,0.0473,0.2167,0.0612,0.0453
0.0235,0.0507,0.0335,0.1935,0.0817,0.0465
0.0167,0.0382,0.0273,0.1912,0.0801,0.0366
0.0188,0.0369,0.0255,0.1952,0.09235,0.0442
0.0227,0.0434,0.0343,0.2029,0.0876,0.0462
0.0245,0.0407,0.0322,0.1983,0.0976,0.0497
0.02115,0.0394,0.02935,0.17545,0.08085,0.04535
0.02715,0.0444,0.03945,0.18905,0.107,0.06325
0.02795,0.0472,0.04745,0.22515,0.12835,0.07045
0.019,0.0169,0.0101,0.0069,0.0078,0.0068
0.025,0.013,0.0048,0.0045,0.0052,0.0046
0.013,0.0116,0.0044,0.0012,0.0014,0.0012
0.01255,0.0112,0.0021,0.00205,0.00595,0.00595
0.0085,0.0074,-0.003,-4.0E-4,0.0037,0.0072
0.0065,0.0121,-0.0013,6.0E-4,0.0017,0.0017
0.0026,0.0083,-0.00145,-0.0034,0.0029,0.00325
-0.00925,0.01555,0.00255,-0.0016,0.00145,0.0016
-5.0E-4,0.0154,7.0E-4,-0.0033,0.0016,0.0017
0.0201,0.02325,0.00525,-0.00615,0.0016,0.00185
0.11315,0.1307,0.12135,0.0933,0.0741,0.0741
0.1688,0.1752,0.1429,0.2534,0.0537,0.0342
1.1109,1.0817,1.0955,0.9963,0.11945,0.1361
0.6921,0.651,0.6353,0.5443,0.0421,0.0471
0.6683,0.63025,0.61345,0.52655,0.02865,0.0312
0.5718,0.5188,0.48235,0.3849,0.04595,0.0462
0.6857,0.6735,0.64615,0.52765,0.03835,0.04505
0.7248,0.7249,0.7123,0.5717,0.0608,0.062
0.9705,0.98015,0.9814,0.87595,0.09195,0.0968
0.7078,0.6765,0.667,0.5835,0.0643,0.0613
0.4248,0.4329,0.4282,0.3668,0.0848,0.0774
0.04695,0.0562,0.032,0.08435,0.0455,0.0239
0.1226,0.1414,0.14,0.4072,0.1586,0.096
0.0466,0.0804,0.0571,0.4212,0.1598,0.0944
0.0472,0.0579,0.0216,0.0756,0.0322,0.0191
0.0551,0.0824,0.0798,0.2212,0.1653,0.1121
0.3509,0.3833,0.3887,0.3548,0.1376,0.1102
0.5745,0.6073,0.6259,0.5711,0.1281,0.0996
0.0491,0.0789,0.071,0.2704,0.089,0.0384
0.01885,0.03795,0.0251,0.2149,0.0927,0.0419
0.0246,0.0302,0.0148,0.0128,0.02,0.0152
0.0184,0.0248,0.0078,0.00545,0.00375,0.00415
0.0966,0.12595,0.12485,0.132,0.1026,0.08105
0.6019,0.6158,0.6086,0.4976,0.0699,0.0661
0.0513,0.0718,0.0676,0.21,0.0974,0.053
0.9189,0.91525,0.92785,0.8532,0.11185,0.11835
0.6922,0.71415,0.7218,0.65435,0.12745,0.11735
0.4121,0.3747,0.3507,0.3023,0.0452,0.0433
0.9057,0.8891,0.8697,0.7594,0.0718,0.0779
0.9328,0.9379,0.92915,0.7837,0.06165,0.0618
0.982,0.9984,1.01435,0.9027,0.16955,0.16765
0.51055,0.44705,0.4152,0.34645,0.05575,0.0555
0.1119,0.1273,0.1047,0.26045,0.065,0.05205
0.0621,0.0589,0.0306,0.1777,0.0627,0.0356
0.0167,0.0365,0.0237,0.1494,0.0503,0.0303
0.0402,0.05805,0.0563,0.2354,0.14855,0.0973
0.02535,0.03745,0.03085,0.16655,0.0929,0.05635
0.0126,0.022,0.0144,0.1239,0.0605,0.0269
0.01355,0.0208,0.0155,0.10545,0.03955,0.02175
0.2411,0.2474,0.2327,0.2377,0.1311,0.0812
0.0335,0.0503,0.05015,0.21425,0.152,0.0872
0.0322,0.0686,0.0893,0.3144,0.1322,0.068
0.02915,0.0482,0.0401,0.3268,0.10995,0.06225
0.02495,0.0494,0.0415,0.2796,0.14575,0.07145
0.01665,0.03495,0.02255,0.20835,0.1044,0.04605
0.0205,0.0377,0.03515,0.1899,0.0956,0.0491
0.0201,0.0351,0.0243,0.1872,0.0781,0.0484
0.0294,0.0468,0.0347,0.1828,0.0597,0.038
0.021,0.0424,0.0317,0.179,0.0922,0.0519
0.02025,0.04165,0.03175,0.19255,0.0969,0.0538
0.34895,0.3586,0.34845,0.4243,0.08605,0.0769
0.35695,0.3488,0.32415,0.39775,0.09955,0.07715
0.16225,0.1584,0.11475,0.2291,0.0616,0.0455
0.1269,0.1449,0.147,0.2469,0.0722,0.059
0.15955,0.17645,0.1701,0.2737,0.1094,0.065
0.2556,0.2716,0.26705,0.3401,0.0949,0.06435
0.036,0.05965,0.0444,0.2176,0.05685,0.04755
0.0264,0.04255,0.0262,0.10815,0.0401,0.021
0.02255,0.04965,0.0329,0.2157,0.07425,0.04895
0.0235,0.0477,0.031,0.2052,0.0621,0.0485
0.0233,0.0445,0.02885,0.21795,0.0689,0.04135
0.0502,0.0754,0.0572,0.2537,0.0865,0.0511
0.094,0.1131,0.1103,0.3027,0.1734,0.105
0.0515,0.0697,0.0664,0.25535,0.1097,0.0649
0.024,0.0463,0.0331,0.2052,0.0833,0.0585
0.5519,0.5145,0.5008,0.5437,0.0928,0.0659
0.9225,0.8607,0.8449,0.7264,0.1117,0.1108
0.57205,0.46925,0.44695,0.39665,0.0988,0.091
0.0998,0.1389,0.1038,0.2844,0.0714,0.0455
0.06885,0.08045,0.0633,0.15905,0.1067,0.07995
0.22455,0.1097,0.0353,0.22915,0.07105,0.0495
0.17575,0.11875,0.1013,0.22655,0.08795,0.0542
0.0575,0.0824,0.0759,0.2085,0.088,0.0549
0.0139,0.0276,0.0199,0.1194,0.0436,0.0325
0.0246,0.0401,0.0361,0.1953,0.046,0.033
0.0378,0.0555,0.0566,0.2259,0.1111,0.0717
0.02875,0.0487,0.04275,0.1797,0.09405,0.05895
0.0187,0.03755,0.02835,0.16255,0.07855,0.0448
0.0231,0.04465,0.032,0.23175,0.11205,0.0562
0.285,0.2107,0.1478,0.131,0.0256,0.0656
0.0276,0.0485,0.0344,0.1602,0.0505,0.0367
0.1938,0.2186,0.2207,0.3044,0.0835,0.0607
0.0612,0.0751,0.08335,0.24875,0.13215,0.0833
0.0225,0.0425,0.0336,0.2111,0.0621,0.0404
0.0189,0.0376,0.0254,0.1699,0.05125,0.03345
0.0677,0.0848,0.0523,0.2,0.0433,0.038
0.1115,0.0974,0.06765,0.218,0.0569,0.04915
0.8666,0.8726,0.8833,0.8321,0.1472,0.1193
0.2572,0.1812,0.1109,0.1937,0.1054,0.07995
0.31505,0.29165,0.247,0.3211,0.12985,0.07665
0.7397,0.6695,0.6388,0.5922,0.1246,0.1176
0.8411,0.8049,0.8098,0.7762,0.1945,0.1783
0.0515,0.04455,0.0439,0.16305,0.07635,0.05275
0.0268,0.0408,0.0418,0.197,0.0943,0.059
0.13785,0.1638,0.17815,0.29155,0.2092,0.17185
0.0859,0.1028,0.111,0.209,0.1498,0.1326
0.05305,0.06645,0.0644,0.19085,0.0555,0.04955
0.0219,0.0448,0.0384,0.2276,0.0874,0.0578
0.0369,0.0585,0.04505,0.2091,0.07425,0.04345
0.02185,0.0457,0.0351,0.2365,0.1074,0.05675
0.0966,0.119,0.12455,0.2127,0.1634,0.14785
0.0351,0.0518,0.04405,0.18755,0.0836,0.04665
0.088,0.10045,0.0894,0.2694,0.08675,0.0521
0.0206,0.0395,0.0247,0.1646,0.069,0.0341
0.027,0.0458,0.0318,0.1751,0.0732,0.0411
0.0314,0.0485,0.0375,0.2299,0.095,0.0472
0.0236,0.0433,0.0348,0.2392,0.0637,0.0433
0.0224,0.0428,0.0308,0.2367,0.0897,0.0448
0.0242,0.0434,0.0359,0.2422,0.0993,0.0548
0.02475,0.05115,0.03825,0.22115,0.0863,0.04985
0.0222,0.0449,0.032,0.2065,0.0747,0.0426
0.0181,0.0328,0.02335,0.151,0.0753,0.03725
0.0193,0.0429,0.026,0.177,0.0805,0.0414
0.02155,0.03735,0.0296,0.1544,0.07535,0.04225
0.0298,0.045,0.0433,0.1863,0.1057,0.063
0.02575,0.04645,0.04125,0.1966,0.09535,0.05775
0.02,0.04095,0.03315,0.197,0.0832,0.04715
0.0272,0.04325,0.0378,0.19775,0.0879,0.0474
0.0208,0.03945,0.0304,0.1915,0.07425,0.03945
0.02545,0.0442,0.03915,0.21505,0.0981,0.05535
0.0186,0.034,0.026,0.1828,0.0755,0.0377
0.0296,0.0515,0.0442,0.2399,0.0732,0.0495
0.0229,0.0392,0.0363,0.1883,0.0625,0.0388
0.0255,0.045,0.0423,0.2403,0.0782,0.0527
0.0256,0.0486,0.04185,0.2612,0.08225,0.0523
0.0325,0.06,0.0566,0.1878,0.0634,0.0417
0.0226,0.0434,0.0401,0.199,0.0816,0.0507
0.0276,0.0478,0.0369,0.1658,0.0759,0.0472
0.0191,0.03545,0.0295,0.1407,0.0645,0.03815
0.04005,0.05695,0.06215,0.1889,0.07505,0.05015
0.0536,0.0739,0.064,0.2239,0.08815,0.04855
0.08295,0.10905,0.0881,0.2491,0.07505,0.0481
0.0551,0.0799,0.06845,0.17275,0.08325,0.05565
0.1693,0.18285,0.1725,0.2491,0.0858,0.06885
0.0483,0.0729,0.0836,0.2018,0.10695,0.0655
0.0972,0.1127,0.0978,0.2648,0.1092,0.0827
0.0637,0.0832,0.0874,0.208,0.1478,0.0935
0.04595,0.07165,0.07435,0.19305,0.11105,0.06865
0.06845,0.0921,0.09595,0.18055,0.10815,0.06145
0.0346,0.0585,0.0631,0.2403,0.149,0.0909
0.0391,0.0644,0.0622,0.2054,0.14035,0.08775
0.02485,0.0493,0.04465,0.19845,0.10485,0.05775
0.02555,0.047,0.0414,0.19845,0.0857,0.0511
0.0415,0.06755,0.0712,0.2474,0.14965,0.08365
0.0362,0.063,0.0718,0.2617,0.1856,0.104
0.0627,0.0795,0.0727,0.1575,0.1101,0.0704
0.0539,0.0734,0.0784,0.1902,0.1237,0.1054
0.05535,0.0854,0.09615,0.25525,0.1752,0.11785
0.0696,0.10035,0.12815,0.27755,0.17415,0.11295
0.03515,0.0679,0.05565,0.25125,0.1438,0.07745
0.0523,0.0697,0.0629,0.2278,0.1472,0.0951
0.0265,0.053,0.0398,0.2442,0.1329,0.0688
0.0255,0.0484,0.0379,0.2507,0.1205,0.064
0.0276,0.0549,0.0403,0.2145,0.1146,0.0599
0.0503,0.0679,0.043,0.2446,0.1233,0.0605
0.0381,0.0649,0.05435,0.2011,0.1455,0.0865
0.0395,0.0689,0.0663,0.2228,0.1381,0.0909
0.0265,0.0476,0.0361,0.2438,0.11615,0.06055
0.03195,0.05475,0.04765,0.2721,0.13575,0.07045
0.0263,0.04655,0.03695,0.26275,0.12175,0.0618
0.03275,0.05995,0.04685,0.25515,0.122,0.06735
0.0282,0.0503,0.0429,0.2021,0.0993,0.0503
0.0267,0.0553,0.0425,0.2278,0.0919,0.0547
0.0297,0.0539,0.04145,0.26295,0.1006,0.05545
0.05305,0.08395,0.0729,0.25405,0.1232,0.06595
0.0353,0.0677,0.05575,0.23935,0.1383,0.06945
0.0324,0.0512,0.0529,0.23,0.1006,0.0522
0.0275,0.0562,0.0368,0.2487,0.107,0.0532
0.0833,0.1007,0.0945,0.2642,0.1098,0.0615
0.0309,0.0586,0.04215,0.2368,0.08715,0.0522
0.0436,0.0683,0.05665,0.21975,0.0775,0.0457
0.0685,0.0862,0.0679,0.205,0.0808,0.0432
0.0276,0.0473,0.0453,0.23595,0.1137,0.0577
0.0316,0.0501,0.0399,0.2025,0.0934,0.0472
0.0385,0.055,0.06,0.2579,0.1083,0.0495
0.0237,0.0478,0.0432,0.3097,0.1319,0.0647
0.0282,0.0523,0.03745,0.271,0.132,0.07295
0.0288,0.05275,0.0463,0.26015,0.13195,0.08685
0.0267,0.0533,0.0438,0.2553,0.1625,0.0929
0.02815,0.0537,0.04675,0.2402,0.143,0.0811
0.026,0.0501,0.0409,0.2094,0.1192,0.0775
0.023,0.0494,0.0413,0.2311,0.1368,0.0809
0.02775,0.05125,0.04065,0.22185,0.1346,0.0885
0.0304,0.0552,0.0476,0.23205,0.10435,0.0615
0.0273,0.0482,0.0392,0.1828,0.0773,0.0513
0.0284,0.0495,0.03955,0.19775,0.0832,0.05635
0.028,0.0477,0.0371,0.1792,0.0737,0.0515
0.0194,0.04165,0.02695,0.18925,0.07885,0.03955
0.0224,0.0437,0.0319,0.18005,0.0806,0.04295
0.0233,0.0445,0.0321,0.181,0.0769,0.0472
0.0355,0.056,0.05115,0.1899,0.0943,0.0639
0.0319,0.0534,0.0512,0.2264,0.1088,0.0606
0.02465,0.0471,0.03805,0.1925,0.10045,0.0519
0.0203,0.01105,0.0017,-0.001,0.00185,0.0027
0.0047,0.0049,-0.0036,-0.0031,0.0014,0.0011
0.0076,0.00535,-0.0023,-0.0022,9.0E-4,0.00225
-0.0042,0.0058,-0.0048,-0.0034,0.0012,0.0032
0.0114,0.0087,-0.0018,-0.0022,0.0014,0.00185
2.0E-4,0.0084,4.0E-4,-9.0E-4,8.0E-4,0.001
0.0259,0.0402,0.0267,0.1968,0.0671,0.0339
0.03845,0.0561,0.0419,0.19645,0.0726,0.03265
0.33865,0.35525,0.3435,0.4479,0.0955,0.06885
0.796,0.77415,0.7631,0.6633,0.07,0.0781
0.8277,0.7887,0.7909,0.7592,0.0681,0.0666
0.7995,0.7496,0.7339,0.6409,0.055,0.0562
0.89685,0.9195,0.9099,0.7262,0.07375,0.0684
0.2498,0.1739,0.09455,0.0444,0.013,0.0195
0.51,0.4991,0.4876,0.3995,0.0905,0.0868
0.06845,0.07325,0.0323,0.06335,0.0345,0.0206
0.0644,0.0648,0.01865,-0.0094,-1.0E-4,0.0013
0.05395,0.0599,0.01615,0.00875,0.0092,0.0069
0.0767,0.0937,0.0891,0.1733,0.1277,0.0895
0.2572,0.2846,0.29235,0.31595,0.14555,0.11495
0.7469,0.7843,0.79075,0.65335,0.07015,0.07685
0.03335,0.04725,0.035,0.2413,0.10315,0.0504
0.0329,0.0466,0.0346,0.2303,0.1206,0.0601
0.0687,0.08685,0.0861,0.1909,0.1353,0.088
0.1044,0.1354,0.12625,0.48345,0.19885,0.10845
0.7847,0.7755,0.7773,0.6777,0.0493,0.0556
0.2844,0.29825,0.296,0.3301,0.0609,0.0586
0.0329,0.0418,0.0234,0.0702,0.0326,0.0233
0.0343,0.0372,0.0125,0.0038,0.0069,0.007
0.0267,0.0313,0.0159,0.0214,0.0139,0.0106
0.58945,0.5619,0.53385,0.44085,0.04785,0.05005
0.0493,0.0679,0.0556,0.201,0.0771,0.0351
0.12365,0.1342,0.1309,0.2396,0.148,0.10025
0.1819,0.2051,0.2084,0.2753,0.1456,0.1002
0.9146,0.9356,0.9568,0.8918,0.1491,0.1309
0.85735,0.83385,0.8226,0.7047,0.0834,0.09005
0.85295,0.84425,0.82515,0.7212,0.08055,0.088
0.9682,0.9741,0.9589,0.7975,0.0804,0.0795
0.8716,0.8957,0.913,0.7865,0.1677,0.1202
0.6477,0.5573,0.5521,0.4774,0.0506,0.0535
0.886,0.9142,0.9042,0.7591,0.0648,0.0734
0.8822,0.8599,0.8565,0.78825,0.08385,0.097
0.0509,0.0367,0.0174,0.1508,0.0294,0.0268
0.0377,0.0631,0.0546,0.2728,0.0859,0.0494
0.0143,0.02595,0.01875,0.1472,0.0436,0.03295
0.0244,0.0431,0.0465,0.1709,0.0822,0.0461
0.05105,0.0755,0.0654,0.25525,0.05885,0.046
0.0132,0.0264,0.0167,0.1654,0.0651,0.0308
0.0214,0.0409,0.0341,0.2416,0.0927,0.05165
0.07105,0.09795,0.1172,0.2489,0.18335,0.1179
0.0751,0.0963,0.1095,0.20055,0.1886,0.1215
0.0133,0.0281,0.0215,0.1759,0.0724,0.0365
0.007,0.01555,0.01215,0.10415,0.03725,0.0228
0.01935,0.04035,0.036,0.2513,0.1174,0.06555
0.0212,0.0404,0.0328,0.1839,0.0867,0.0537
0.0181,0.0378,0.032,0.1848,0.0939,0.0561
0.0178,0.0446,0.03625,0.1736,0.0846,0.04585
0.0298,0.06,0.0496,0.2152,0.0994,0.0568
0.0213,0.0441,0.0346,0.2243,0.0841,0.06
0.2112,0.2222,0.2158,0.2864,0.1057,0.0868
0.2228,0.2547,0.2512,0.4689,0.2177,0.124
0.4752,0.4541,0.4573,0.4434,0.1187,0.0956
0.7949,0.7908,0.7747,0.6478,0.088,0.0994
0.49585,0.4814,0.47295,0.462,0.10635,0.0912
0.226,0.2087,0.1204,0.2172,0.0702,0.0475
0.17,0.1798,0.1689,0.27045,0.0757,0.0474
0.0244,0.048,0.0376,0.2476,0.0532,0.0384
0.0262,0.04805,0.0356,0.18285,0.0499,0.0399
0.0226,0.0399,0.0294,0.1387,0.0597,0.0393
0.0321,0.0525,0.0496,0.2348,0.1116,0.071
0.028,0.0511,0.0432,0.29065,0.10935,0.0675
0.017,0.0368,0.02545,0.1775,0.0695,0.03705
0.07125,0.0954,0.09805,0.2053,0.1592,0.11015
0.6339,0.6371,0.6275,0.5414,0.1159,0.1025
0.2357,0.2009,0.1711,0.2409,0.1074,0.09
0.34635,0.34465,0.34185,0.44735,0.20415,0.11815
0.01785,0.03865,0.02545,0.1397,0.042,0.0323
0.0427,0.0636,0.0586,0.2115,0.0975,0.0621
0.364,0.37385,0.36565,0.48795,0.0847,0.07445
0.615,0.5922,0.5912,0.5664,0.0919,0.0854
0.0368,0.0676,0.0341,0.1624,0.0377,0.0261
0.3267,0.1054,0.0725,0.1669,0.0989,0.0797
0.35745,0.36815,0.3741,0.44155,0.1171,0.0909
0.0237,0.042,0.0293,0.1712,0.0845,0.0411
0.0219,0.0374,0.0292,0.1457,0.0475,0.0354
0.0252,0.0345,0.0319,0.1717,0.065,0.0347
0.1881,0.136,0.0819,0.2451,0.0968,0.0651
0.0559,0.0666,0.0767,0.2417,0.1299,0.0806
0.0371,0.0502,0.0519,0.2246,0.1064,0.0524
0.1139,0.1343,0.1438,0.3194,0.1356,0.1042
0.23315,0.1672,0.15745,0.226,0.0858,0.062
0.0454,0.071,0.0738,0.233,0.1633,0.1083
0.0834,0.1137,0.12755,0.2583,0.1371,0.0928
0.057,0.0722,0.0842,0.256,0.1383,0.0799
0.0394,0.0617,0.0507,0.2163,0.1248,0.0869
0.0212,0.04195,0.0335,0.20155,0.064,0.0402
0.0183,0.0345,0.0247,0.1391,0.0713,0.0395
0.21475,0.22785,0.233,0.3214,0.1376,0.10205
0.7988,0.7838,0.79705,0.7777,0.1459,0.12965
0.0391,0.0548,0.0539,0.2299,0.1053,0.0597
0.79,0.7888,0.7957,0.754,0.1091,0.114
0.9079,0.8867,0.8961,0.8636,0.1763,0.1606
0.5471,0.5477,0.5445,0.5317,0.0814,0.0849
0.6751,0.61395,0.6193,0.5927,0.12185,0.12785
0.1401,0.1095,0.1062,0.2305,0.098,0.1041
0.10865,0.1264,0.1275,0.22335,0.10715,0.0821
0.8916,0.8828,0.902,0.8222,0.1096,0.1194
0.1676,0.182,0.189,0.2546,0.1165,0.1074
0.10425,0.0756,0.05645,0.2131,0.06415,0.04485
0.031,0.053,0.0624,0.2627,0.1286,0.0938
0.0499,0.0764,0.0815,0.2475,0.1804,0.1162
0.0342,0.05375,0.0511,0.23665,0.1136,0.0625
0.02935,0.05105,0.0369,0.22575,0.0953,0.0541
0.0274,0.0454,0.03785,0.18255,0.0846,0.0462
0.0166,0.03675,0.02805,0.141,0.05795,0.03045
0.0294,0.0531,0.0387,0.2579,0.109,0.0521
0.0164,0.0333,0.021,0.1663,0.0553,0.0351
0.02915,0.0452,0.0413,0.2057,0.09465,0.0518
0.03485,0.0498,0.0589,0.2867,0.13555,0.0785
0.0182,0.0342,0.02235,0.17,0.0784,0.0393
0.018,0.0358,0.02405,0.1746,0.07675,0.03815
0.0247,0.0439,0.0337,0.2596,0.1149,0.0632
0.0249,0.0433,0.0382,0.2296,0.1089,0.0545
0.02345,0.0483,0.03815,0.21545,0.1039,0.0555
0.0298,0.04505,0.05115,0.25125,0.12835,0.0729
0.0282,0.0533,0.0532,0.2154,0.1479,0.0747
0.0194,0.0403,0.0287,0.2138,0.0993,0.0499
0.03615,0.058,0.05805,0.2816,0.16605,0.09275
0.02375,0.03905,0.0308,0.16635,0.0775,0.0427
0.02355,0.04095,0.03515,0.2065,0.08805,0.05125
0.02015,0.03555,0.0374,0.16505,0.07865,0.0435
0.0227,0.0403,0.0344,0.1912,0.0581,0.0373
0.0225,0.0435,0.0373,0.1888,0.0747,0.043
0.0382,0.0608,0.0662,0.2181,0.0734,0.0457
0.04095,0.0667,0.06215,0.2111,0.075,0.04955
0.021,0.0429,0.0317,0.1717,0.0747,0.042
0.0205,0.0381,0.0361,0.2138,0.0621,0.0367
0.0259,0.0497,0.0419,0.1968,0.0702,0.0485
0.0314,0.0533,0.0543,0.1823,0.0865,0.0577
0.0407,0.0607,0.06045,0.2114,0.08155,0.0469
0.0414,0.0669,0.0565,0.2521,0.1046,0.0845
0.023,0.0413,0.0367,0.1684,0.0728,0.0444
0.02565,0.04885,0.03995,0.18605,0.0521,0.03655
0.0214,0.0382,0.0341,0.1793,0.0661,0.036
0.0525,0.0785,0.0814,0.2362,0.071,0.0504
0.0249,0.0455,0.0415,0.2388,0.1019,0.0546
0.03535,0.05735,0.04715,0.19685,0.0944,0.0553
0.0324,0.0608,0.04605,0.22695,0.10725,0.0613
0.0215,0.0453,0.0409,0.2017,0.0882,0.0448
0.0241,0.0442,0.0453,0.2222,0.0996,0.0589
0.0556,0.0741,0.0873,0.1988,0.154,0.0911
0.04665,0.06625,0.05945,0.181,0.0983,0.06265
0.05265,0.0727,0.0653,0.20845,0.1051,0.0663
0.0242,0.04565,0.04125,0.18985,0.08545,0.04785
0.0315,0.053,0.051,0.2166,0.112,0.0651
0.02235,0.04415,0.03785,0.22615,0.09895,0.05625
0.0275,0.0482,0.0399,0.1842,0.09935,0.05615
0.0293,0.0543,0.047,0.2208,0.1208,0.0679
0.0279,0.0524,0.04185,0.20995,0.11415,0.0598
0.029,0.057,0.0452,0.2214,0.1185,0.0656
0.028,0.0538,0.0442,0.2326,0.1131,0.0625
0.02675,0.0555,0.0397,0.2113,0.10885,0.06095
0.03425,0.05885,0.05955,0.24275,0.1333,0.0749
0.0413,0.06535,0.06575,0.21945,0.1316,0.0757
0.05775,0.08505,0.0878,0.2308,0.1676,0.10415
0.0346,0.0593,0.0648,0.2531,0.1492,0.0799
0.064,0.0897,0.1037,0.2443,0.1729,0.0956
0.0349,0.0672,0.0482,0.2343,0.1237,0.0661
0.02805,0.0541,0.03845,0.2131,0.109,0.0561
0.0408,0.05995,0.0574,0.23515,0.14095,0.07655
0.0276,0.04685,0.03875,0.1979,0.09755,0.05535
0.03675,0.06385,0.0628,0.25215,0.13805,0.07405
0.03275,0.05795,0.04315,0.2195,0.1166,0.0644
0.04815,0.0715,0.05735,0.2722,0.13385,0.0685
0.0441,0.0611,0.0496,0.2343,0.1061,0.0549
0.03535,0.06105,0.05225,0.2343,0.11795,0.06105
0.0334,0.0665,0.0469,0.2222,0.1196,0.0641
0.03745,0.0655,0.0611,0.23275,0.12295,0.06635
0.0347,0.06225,0.04755,0.2237,0.1017,0.04935
0.0306,0.05715,0.043,0.24685,0.1007,0.0543
0.04545,0.08455,0.0671,0.29915,0.13055,0.0682
0.0505,0.0835,0.0568,0.2171,0.0968,0.0475
0.0362,0.0566,0.0567,0.2014,0.0994,0.0624
0.0322,0.0531,0.052,0.2086,0.0998,0.0505
0.0978,0.1306,0.1109,0.34595,0.1258,0.08665
0.0306,0.0606,0.0448,0.2784,0.1346,0.0779
0.0257,0.0547,0.0418,0.275,0.1176,0.0819
0.0272,0.05435,0.04695,0.26,0.13905,0.0885
0.025,0.0546,0.0451,0.2798,0.1313,0.0871
0.02525,0.0522,0.04115,0.27195,0.14155,0.08445
0.02855,0.05365,0.04755,0.2376,0.1361,0.08095
0.03395,0.0555,0.0523,0.20675,0.0877,0.0537
0.02985,0.05455,0.0496,0.2586,0.16145,0.09635
0.0281,0.05015,0.04045,0.19505,0.09025,0.05835
0.03305,0.0548,0.04925,0.2002,0.0984,0.0602
0.0423,0.0625,0.0524,0.2261,0.103,0.0575
0.0335,0.05265,0.0498,0.23015,0.112,0.06365
0.0513,0.0707,0.0624,0.2283,0.1795,0.1112
0.046,0.0607,0.0604,0.228,0.1515,0.1028
0.0365,0.0514,0.0564,0.27685,0.11735,0.06975
0.0206,0.04155,0.03825,0.15975,0.0828,0.0491
0.0463,0.0696,0.0553,0.2187,0.1118,0.0635
0.0387,0.0298,0.0074,1.0E-4,0.0012,0.0013
0.0307,0.0175,0.0028,-0.0014,0.0015,0.0026
0.0265,0.0147,0.0051,0.0012,0.0014,0.0011
0.0229,0.0118,0.0037,1.0E-4,0.0014,0.0019
0.0265,0.01625,0.00465,-8.0E-4,0.0012,0.00125
0.0557,0.0584,0.0205,0.0205,0.0194,0.0182
0.0137,0.03395,0.01725,0.17425,0.0684,0.0312
0.4786,0.4703,0.4534,0.3856,0.0653,0.0672
0.6374,0.544,0.5178,0.4369,0.0219,0.0343
0.8088,0.8028,0.79325,0.6809,0.0614,0.069
0.73,0.7246,0.71775,0.60335,0.05975,0.0637
0.4996,0.466,0.4649,0.3776,0.0211,0.0197
0.60235,0.5063,0.47685,0.39855,0.03195,0.0345
0.56175,0.515,0.4997,0.39505,0.0181,0.02445
0.3224,0.3461,0.3476,0.413,0.2234,0.1586
0.8219,0.83185,0.833,0.7086,0.08375,0.0861
0.1333,0.13625,0.07165,0.06125,0.03325,0.02015
0.1162,0.142,0.146,0.3043,0.1413,0.0979
0.0997,0.1213,0.1206,0.1839,0.1401,0.1244
0.0668,0.0944,0.0994,0.377,0.1857,0.0925
0.0836,0.09085,0.0331,0.0214,0.01145,0.00975
0.26225,0.2774,0.2776,0.23855,0.1151,0.111
0.7772,0.7593,0.7444,0.6503,0.06935,0.06675
0.0538,0.0785,0.0722,0.3421,0.1901,0.1036
0.4693,0.46035,0.44675,0.3808,0.08135,0.0689
0.0499,0.0737,0.0589,0.3434,0.1522,0.0983
0.01385,0.03945,0.0198,0.20855,0.0737,0.0321
0.1477,0.14205,0.1194,0.2054,0.0605,0.03475
0.76295,0.7515,0.74675,0.64545,0.0931,0.0837
0.2517,0.2365,0.2263,0.1689,0.0279,0.0222
0.5758,0.5736,0.5726,0.5367,0.1492,0.1294
0.94105,0.9368,0.932,0.8437,0.07925,0.0873
0.8422,0.8258,0.8082,0.7246,0.0784,0.0916
0.7708,0.7417,0.72085,0.6343,0.06725,0.08075
0.8587,0.801,0.7883,0.6818,0.0458,0.0506
0.7638,0.7683,0.7526,0.6025,0.0913,0.0973
0.6121,0.5771,0.55385,0.4784,0.0366,0.0431
0.3383,0.3012,0.2721,0.2749,0.0391,0.0353
0.11705,0.13605,0.1194,0.26515,0.07075,0.0405
0.284,0.2921,0.2831,0.3491,0.0574,0.0428
